id,src_lang,tgt_lang,source_text,target_text,domain
luhya_multi_158_multi_eng,eng_Latn,rag_Latn,"Then Jael wife of Heber the Kenite got up and took one tent peg and took a hammer in her hand and went to the children of Hobab, Moses' father-in-law, to him slowly and struck him with a weapon and pitched her tent which is very far from the commanders","11 Na Heberi Mukeni yavukana vugula kivambo kilala, na a vugula kutwula ku vakeni, kali kutwula ku inyundu mmkono gwigwe,nay a tsia avana va Hobabu mukwasi wa Musa, kuye galaha, nay a mukupira kiva na yombaka lihema lilye ihale kuli ha mbo zana mu lunyanyiru, nakyo kya kereremu kya zaanaim, ki veye himbi vita buvu ni kingira hasi;kigira ya li",Conversational
luhya_multi_197_multi_eng,eng_Latn,rag_Latn,"The anger of the Lord has scattered them, he will regard them no more.",16 Livihirirwa Lya Yahova li va sundi ihale si alavahenza Kandi mba.,Conversational
luhya_multi_198_multi_eng,eng_Latn,rag_Latn,"I called for my lovers, but they deceived me.","19 Nda langa avayanze vange, navutswa va ngada.",Conversational
luhya_multi_62_multi_eng,eng_Latn,rag_Latn,Why do you now want the child to share his food with you?,"“Kigiraki kalunu wenyanga umwana akuheku chokulia chiche?""",Conversational
luhya_multi_114_multi_eng,eng_Latn,rag_Latn,Anyone who accepts a bribe let it be so,"""Omundu yesi yesi ofukiilila asoya bali ""Kabe kario.",Conversational
luhya_multi_222_multi_eng,eng_Latn,rag_Latn,What words have you read?,1Usoomi mang'anaki?,Conversational
luhya_multi_176_multi_eng,eng_Latn,rag_Latn,13. Pouring water on your in-law.,13. Kwuhila mulam wa wovo amazi.,Conversational
luhya_multi_8_multi_eng,eng_Latn,rag_Latn,The rivers had very big grass.,. Lise mu vivanda lyali linene lyene,Conversational
luhya_multi_290_multi_eng,eng_Latn,rag_Latn,"Though he brings grief, he will show compassion, for his unfailing love is great.","32 Kigira Kali na a vereridza, naye Kandi a la Vera kuli ubunene bwetsimbabasi tsitsye.",Conversational
luhya_multi_277_multi_eng,eng_Latn,rag_Latn,Surely against me he turns his hand again and again the whole day long.,3 Ligali ya girunkannya mukono gwigwe ku inze Hali kanyingi mbasu Bei,Conversational
luhya_multi_153_multi_eng,eng_Latn,rag_Latn,"And he stood at the tent door, and Barak gathered together all the people, every man who comes to you, Zebulun and Naphtali went and asked and said to him there at Kedesh; and fourteen thousand people, all the people? Where will you find him there with his foot and Deborah said no, he is not there.","10 Na singire mu kiliango kyelihema, na ga Baraka ya vugannya halala avandula va ku vosi mundu ni yadza ku ive, va zebuloni na Naftali ya tsia nokukuteva, na a vola, A yeye hano Kedesh;navandu tsielfu likumi vane-mundu ku vosi? Hene yahoo u la gira ha virenge vivye:na Debora tivula, Auwa, si a veye ho.",Conversational
luhya_multi_12_multi_eng,eng_Latn,rag_Latn,You're late Florence you're late x2,. Ochelewe Florence ochelewe x2,Conversational
luhya_multi_334_multi_eng,eng_Latn,rag_Latn,A woman going to traditional healers,48. Mukali kutsia ku vukumu.,Conversational
luhya_multi_106_multi_eng,eng_Latn,rag_Latn,Then the remnants came down,13 Hene yahoo iya sulunguta litigala,Conversational
luhya_multi_84_multi_eng,eng_Latn,rag_Latn,The servant was fleeing to curse you.,"""Nasioobi aaba ne elukha khumulaama enywe.",Conversational
luhya_multi_230_multi_eng,eng_Latn,rag_Latn,"2. Sitting on a stone for grinding grain, because you will break your back.","2. Kwikala ku lugina lwavasieraku, kijira ulatula mugongo.",Conversational
luhya_multi_242_multi_eng,eng_Latn,rag_Latn,"Then he went up together with him, there Jael wife of Heber",21 Hene yanegira halala naye yahoo Jaeli mukali wa Heberi ya,Conversational
luhya_multi_302_multi_eng,eng_Latn,rag_Latn,Is it not from the mouth of the Most High that both calamities and good things come?,38 Mu munwa gwa uyu uveye igulu ligali si ha twulanga amadamano Nobulahi?,Conversational
luhya_multi_214_multi_eng,eng_Latn,rag_Latn,"The Lord is righteous, for I have rebelled against his commandment.",18 Yahova nowobulungi kigira inze nzebaaye ku lilaga lilye.,Conversational
luhya_multi_170_multi_eng,eng_Latn,rag_Latn,"Wake up, wake up, Deborah; I sing to God and thank him, wake up, wake up, sing a song","12 Vuka, Debora; sig ! Inze ndimbira Yahova lidzomi-a vuka,vuka, wimbe Iwimbu;",Conversational
luhya_multi_168_multi_eng,eng_Latn,rag_Latn,He has bent his bow and made me the target for his arrow.,"12 U nyiye buta bwibwe, nokuvika inze kuva kyokusera KU kyombano.",Conversational
luhya_multi_92_multi_eng,eng_Latn,rag_Latn,"And if you swear by God the Most High, do not change your mind.",“Ne wichuba khu Wele Omunyali kambila akhakobola tawe.,Conversational
luhya_multi_268_multi_eng,eng_Latn,rag_Latn,It is good for a person to bear the yoke while still young.,27 Nobulahi umundu aginge inira mu bwana buke bwibwe.,Conversational
luhya_multi_166_multi_eng,eng_Latn,rag_Latn,"And he told them Sisera, Baraka has died","12 Na va volera Sisera,Baraka ma ya kudza.",Conversational
luhya_multi_150_multi_eng,eng_Latn,rag_Latn,The hands of compassionate women have cooked their own children.,10 Makono ga vakali avetsimbavasi ga deki avana vavo Avene.,Conversational
luhya_multi_286_multi_eng,eng_Latn,rag_Latn,Grandfather or grandmother looking at the grave when the body of the deceased was being lowered into the grave (when they were very old).,30. Guga naho guku kohenza mukilindwa lwom’mbiri gwo mwisukulu gwikitsangwa mu kilindwa. (Gase valavakula),Conversational
luhya_multi_95_multi_eng,eng_Latn,rag_Latn,"If you build a new house, build so that he hears what happened then he will obey.","“Ne wombakha enju embia, khupila alaulila sisiekholeekhe mala alaria.",Conversational
luhya_multi_72_multi_eng,eng_Latn,rag_Latn,You have heard how Kaleefu spoke so much about how he would die.,“Muhuliile shinga Kallefu yaboola-boolanga shinga olwalifwa,Conversational
luhya_multi_126_multi_eng,eng_Latn,rag_Latn,Glory to God and peace to people,“Ubukumi Ku Nyasaye nemirembe Ku ayandu”,Conversational
luhya_multi_99_multi_eng,eng_Latn,rag_Latn,"When you enter the land which the prophet spoke, then God the Almighty of all things, your God tell the people that the thing which I am giving you","""Nga ne mulengila mu sibala nisio omung'oosi nisio alomaloma, mala Wele Omunyali Owa Bioosi, Wele wenywe boolele babaandu buli siindu nisio ese alikho amuelesia enywe, mukha- mulaka.",Conversational
luhya_multi_146_multi_eng,eng_Latn,rag_Latn,They entertain,1.Kuyanzitsa avana.,Conversational
luhya_multi_305_multi_eng,eng_Latn,rag_Latn,A child starting to harvest food in the farm without the father's permission,39. Mwana kutanga ligesa viukulia m’mulimi vujira livugilira lia dada.,Conversational
luhya_multi_100_multi_eng,eng_Latn,rag_Latn,"Just as you were one thousand one hundred fifty people and other people from Mount Sinai the almighty God, our God told us 'You have stayed a long time at the mountain.'","“Nga ne mwabeele be babaandu eelefu emia ndala kamakhumi karano ne babaandu babaandi be a sikulu sia Sinai Wele Omunyali Owa babaandu, Wele wefwe akhuboolela efwe 'Mwamenyile siise sileeyi a sikulu.",Conversational
luhya_multi_231_multi_eng,eng_Latn,rag_Latn,What was grandmother doing in the kitchen?,2. Mukeere yaali naakolaki kumahiga?,Conversational
luhya_multi_71_multi_eng,eng_Latn,rag_Latn,"""Mama, mama shake the rope so I can enter, so I can enter, so I can enter, so I can enter.""","""Mma, mma sung'usa mugoye niinewe nine, wee nliinewe, wee nliinewee niinewe.""",Conversational
luhya_multi_26_multi_eng,eng_Latn,rag_Latn,"He will do so when you obey him then what he said will not reach his laws which I give you, it will not be a message of this God by loving him, God.","'Alakhola ario mwaba ne muria o mala niko aloma se kakhole kamalaka kewe niko ndikho muelesia tawe, aba se buli burume bwa Wele luno khulwe khumusiima niye, Wele.",Conversational
luhya_multi_40_multi_eng,eng_Latn,rag_Latn,"Even after living the day when God almighty of all things spoke to you on earth for a long time and to all, to bear children and grandchildren, and when you grow old, do not commit any sin, who offered to go then make for himself idols for people of the clan from anything.","""Akhaba enyuma we khumenya “Endaalo niyo Wele Omunyali Owa bioosi mu sibala khulwe siise sileeyi ne khu Bioosi aalomaloma khwinywe ali Saala babaana ne babechukhulu, lundi mwasaakhulua, mukhakhola bubwoni yesi yesi oweaana khucha mala khukhwik holela sifwaani kule babaandu be ekholo khukhwama le sisiindu siosi siosi.",Conversational
luhya_multi_147_multi_eng,eng_Latn,rag_Latn,"To me he is like a bear lying in wait, like a lion in hiding.","10 A veye KU inze kuli iduba I gonekanga, kuli king'ang'a mu lyevisa.",Conversational
luhya_multi_125_multi_eng,eng_Latn,rag_Latn,"No, you will get used to it, we were also like that when we came, nowadays we just pass by like a king walking among his sheep.",“Tawe olanala. Fwesi khali khurio nikhushiitsa. Leelo khubisianinjia butswa shinga omwami nachenda mwituuli liamakondike”,Conversational
luhya_multi_70_multi_eng,eng_Latn,rag_Latn,"How are you, those who are inside","“Mirembe munyumba yange"".",Conversational
luhya_multi_253_multi_eng,eng_Latn,rag_Latn,You have invited as on a day of appointed feast my terrors on every side.,"22 U langi, kuli mu lidiku lyelivugana, vyokutihidza vyange vi veye tsimbega tsyosi.",Conversational
luhya_multi_360_multi_eng,eng_Latn,rag_Latn,And he sent a man to flee on foot,6 Naye ya tuma mundu ku-yiruka nevirenge,Conversational
luhya_multi_281_multi_eng,eng_Latn,rag_Latn,A widow or widower who died before starting to cry for the deceased performed the ritual.,"3. Inyinga yosi yo mukunzakali yenyanga kwikula, yatanganga kotemela.",Conversational
luhya_multi_319_multi_eng,eng_Latn,rag_Latn,To cut an axe in front of your house while talking and arguing,40. Kotema imbatsi muchamugitsi chinyumba yoyo nomoloma nolembana. i,Conversational
luhya_multi_196_multi_eng,eng_Latn,rag_Latn,"He has broken my teeth with gravel, he has covered me with ashes.",16 Kandi u vunanyi amino gange netsinzalo u nkuniki ligoke.,Conversational
luhya_multi_128_multi_eng,eng_Latn,rag_Latn,May He heal us all,A khu honie efwe fwesi.,Conversational
luhya_multi_149_multi_eng,eng_Latn,rag_Latn,Our skin is black like coal.,10 Ligodo lyetu li veye limwamu kuli amahiga.,Conversational
luhya_multi_236_multi_eng,eng_Latn,rag_Latn,Why do you forget us all the days?,20 Kigiraki u kwiviranga madiku gosi.,Conversational
luhya_multi_89_multi_eng,eng_Latn,rag_Latn,"Don't trust a poor servant when he comes, you who are starting, he doesn't answer again, he who is poor by giving him again.",“Okhamiina omukholi omutaambi Beecha wewe owe khunyoa se amukobosia lundi ooli omubanani mu khumuelesia.,Conversational
luhya_multi_338_multi_eng,eng_Latn,rag_Latn,"Those who oppress it have become the head, his enemies have prospered; because the Lord has afflicted it because of the multitude of its sins","5 Ava mu dambidzanga va gwiye mutwe, avasigu veve vagasidzeywi; kigira yahova u mu vereridzi kigira ubunyingi bwa mahyolo gege.",Conversational
luhya_multi_206_multi_eng,eng_Latn,rag_Latn,"The Lord has done what he planned; he has fulfilled his word, which he decreed long ago.","17 Yahova u koli aga ya saavira , u dukidzi likuva lilye lya ya laga mmaduki ga kale.",Conversational
luhya_multi_339_multi_eng,eng_Latn,rag_Latn,Our pursuers are at our necks.,5 avaku londerera vyaveye ku magoti getu.,Conversational
luhya_multi_226_multi_eng,eng_Latn,rag_Latn,Because the leaders preceded in Israel then they spread the message because your people should give themselves good and pleasing deeds,"2 Kigira avanene avimiri mi Israeli, Ha zaa va la landidza amakuva Kigira avandu ave haana avene gevikolwa vyobulungi vya Ya I nobulaliri,",Conversational
luhya_multi_261_multi_eng,eng_Latn,rag_Latn,A man ululating.,24. Mwikula kukuba kigalagala.,Conversational
luhya_multi_304_multi_eng,eng_Latn,rag_Latn,Why should any living person complain when punished for their sins?,"39 Kigira ki mundu u veye mwoyo amonyanga, umundu ku lihebwa mageli ku ubwoni bwibwe?",Conversational
luhya_multi_186_multi_eng,eng_Latn,rag_Latn,Go away! Do not touch the unclean.,"15 Mweyahule mu tsie Ni ndiyo va kupa lwanga, budamano Mweyahule mu ta dira mba.",Conversational
luhya_multi_330_multi_eng,eng_Latn,rag_Latn,A woman beating a drum,46. Mukali kukuba ling’al’la.,Conversational
luhya_multi_285_multi_eng,eng_Latn,rag_Latn,"And let him offer his cheek to the one who strikes him, and be filled with shame.","30 A Haane ku uyu u mu kuyanga lusaya lwilwe, yizule amanyego.",Conversational
luhya_multi_212_multi_eng,eng_Latn,rag_Latn,"And I said my strength has perished, and my hope from the Lord.","18 Na Nda vola tsingulu tsyange tsi goti, na lyenya lyange kutwula ku Yahova.",Conversational
luhya_multi_284_multi_eng,eng_Latn,rag_Latn,Who entered grandmother's room?,3. Nivaaha vingira mukidioli chiche?,Conversational
luhya_multi_132_multi_eng,eng_Latn,rag_Latn,God the Almighty of all will give all people blessings in your cities and fields,“Wele Omunyali Owa Bioosi alabiita babaandu boosi chikhabi chingoba chenywe ne kimikuunda.,Conversational
luhya_multi_41_multi_eng,eng_Latn,rag_Latn,There will be no person in your entire household.,“Akhabao omundu yesi yesi munju bulamu bwenywe bwoosi tawe.,Conversational
luhya_multi_13_multi_eng,eng_Latn,rag_Latn,You'll pay Florence you'll pay a fine x2,. Olarusia Florence olarusia ifaini x2,Conversational
luhya_multi_329_multi_eng,eng_Latn,rag_Latn,All our enemies have opened their mouths wide against us.,"46 Avasigu vetu vosi valaminyi minwa gyavo ku kwinye, ubudivi na bwoneku.",Conversational
luhya_multi_188_multi_eng,eng_Latn,rag_Latn,"He has filled me with bitterness, he has sated me with wormwood.","15 U nzizulitsi litsunwa, u nzigutidzi nekilulu kikye.",Conversational
luhya_multi_223_multi_eng,eng_Latn,rag_Latn,"He cries out completely at night time in his mourning, tears flow on his cheeks",2 A liranga ligali inyinga yobudiku amaliga hehe go doolanga ku tsindama tsitye.,Conversational
luhya_multi_115_multi_eng,eng_Latn,rag_Latn,Anyone who does not fear these commands and anyone who moves his neighbor's boundary be cursed,"""Omundu yesi yesi okharia kamalaka kano ne ""Omundu yesi yesi osendia lulwakha lwo owasie alaamwe.""",Conversational
luhya_multi_182_multi_eng,eng_Latn,rag_Latn,"They wander blindly through the streets, defiled with blood.",14 Va voyavoya kuli vaboku mu Tsinzira va vikenywi budamano vya masahi.,Conversational
luhya_multi_271_multi_eng,eng_Latn,rag_Latn,"A woman eating chicken (if she ate it, she had to go home to bring a cow and goat).",28. Mukali kulia engoko. (Niyalitsanga kuduuka atsia wavo koleeta eng'ombe naho imbuli).,Conversational
luhya_multi_336_multi_eng,eng_Latn,rag_Latn,Those who ate delicacies are desolate in the streets.,5 Ava litsanga vigasu va lekeywi vengine ku Tsinzira tyelidala.,Conversational
luhya_multi_120_multi_eng,eng_Latn,rag_Latn,Anyone who leads a blind person astray on his journey be cursed,"""Omundu yesi yesi otiimia omubofu khu lukeendo lwewe alaamwe.”",Conversational
luhya_multi_369_multi_eng,eng_Latn,rag_Latn,"Put a veil over their hearts, let your curse be upon them!","65 U la va ha budinyu bwomwoyo, vilaamo vivyo kuvo!",Conversational
luhya_multi_377_multi_eng,eng_Latn,rag_Latn,"In the days of her affliction and wandering, Jerusalem remembers all the treasures that were hers in days of old.","7 Yerusalemi yidzulitsanga mu madiku gelidambizwa lilye na galikenye lilye, yidzulitsanga vindu vivye vyosi vyokuyanzidza vya li ho kutwula ku madiku ga kale.",Conversational
luhya_multi_385_multi_eng,eng_Latn,rag_Latn,"And when Barak came out to meet Sisera, he told that woman, if you say change, enter, leader go with me, there I am mine, change enter mine I will go but if you fear something","8 Na Baraka twula kuvugana na Sisera, naya mu ya volera mukali uyo, Ive nu u va nu volera, U girunkane, wingire, mwami utsia halala ninze, hene yahoo inze wange, u girunkane wingire ahange;ndatsia;navutswa ive nu u va nu uu ta tia kindu.",Conversational
luhya_multi_289_multi_eng,eng_Latn,rag_Latn,He has made me sit in darkness like the dead of long ago.,"6 U nzikalidzi ha veye nekisundi, kuli avakudzuzu KU inyinga intambi.",Conversational
luhya_multi_363_multi_eng,eng_Latn,rag_Latn,How did that old man know which young man stole?,6. Musakulu uyo yaamanya ndi muyayi wiiva?,Conversational
luhya_multi_167_multi_eng,eng_Latn,rag_Latn,"Is it nothing to you, all you who pass by?","12 Si ki veye kindu Kya mwinye, mwinye vosi Ava vitanga?",Conversational
luhya_multi_388_multi_eng,eng_Latn,rag_Latn,"Jerusalem has sinned greatly, therefore she has become unclean.","8 Yerusalemi ya kola ubwoni ligali, kigira yaga u gwiye kuli kindu kidamano.",Conversational
luhya_multi_139_multi_eng,eng_Latn,rag_Latn,One plate,(Lu)deru lulala,Conversational
luhya_multi_157_multi_eng,eng_Latn,rag_Latn,Far from the noise of those,11 Ilhale Ligali ku lioga iya yava,Conversational
luhya_multi_202_multi_eng,eng_Latn,rag_Latn,Because of this our hearts are faint.,17 Kigira yaga muyoyo getu gi kudzi.,Conversational
luhya_multi_200_multi_eng,eng_Latn,rag_Latn,16. Seeing a sick person and a dead person on the same day.,16. Kolola mulwaye nu mukuzu lidiku lilala.,Conversational
luhya_multi_393_multi_eng,eng_Latn,rag_Latn,He has blocked my ways with dressed stones; he has made my paths crooked.,"9 U hani Tsinzira tsange na magina ga vadzwa , u kyaminyi Tsinzira tsyange.",Conversational
luhya_multi_3_multi_eng,eng_Latn,rag_Latn,Fine of one thousand shillings x2,. Ifaini ya shilingi elfu ndala x2,Conversational
luhya_multi_207_multi_eng,eng_Latn,rag_Latn,"Zion spreads out her hands, but there is no one to comfort her.",17 Zioni a nyiranga makono hehe si ha veye Kali mlala u mu leminya mwoyo.,Conversational
luhya_multi_118_multi_eng,eng_Latn,rag_Latn,Any person who sleeps with his sister let him be cursed.,“Omundu yesi yesi okona ne waandaye omukhaana alaamwe.,Conversational
luhya_multi_235_multi_eng,eng_Latn,rag_Latn,"See, O Lord, for I am in distress; my heart is troubled.","20 Henza, o, Yahova, kigira mbeye my lidambidzwa , mwoyo gwange gu galiki.",Conversational
luhya_multi_372_multi_eng,eng_Latn,rag_Latn,"The governors ceased in Israel, they fled to enter and got lost","7 Avameha va gota mu Israeli, Va | Va nyagula kwingira mwivona ha gota,",Conversational
luhya_multi_29_multi_eng,eng_Latn,rag_Latn,Remember to separate and marry.,'Khebulila Khulekhana ne khuyilana.,Conversational
luhya_multi_123_multi_eng,eng_Latn,rag_Latn,What you do to yourself does not die,“omwikholela shikufubanga ta”,Conversational
luhya_multi_308_multi_eng,eng_Latn,rag_Latn,We drink water that we buy with money.,4 Ku nwedzanga amadzi getu ga kugulanga na ifetha.,Conversational
luhya_multi_227_multi_eng,eng_Latn,rag_Latn,Our inheritance has been turned over to strangers.,2 Miyandu gyetu gyi girunkannyiywi kutsya ku vageni.,Conversational
luhya_multi_349_multi_eng,eng_Latn,rag_Latn,They tried to end my life in a pit and threw stones at me,"53 VA twulizi livamwoyo lyange mu inyumba ya hasi ligali, va teye ligina ku inze.",Conversational
luhya_multi_269_multi_eng,eng_Latn,rag_Latn,Looking at the body of his dead brother if he had not visited him while alive.,"27. Kohenza ku amwavo wovo nakuzi, niva wamugendelel, nakikiri mwoyo.",Conversational
luhya_multi_317_multi_eng,eng_Latn,rag_Latn,Did he know he would go for how many days?,4. Yaamala wayatsia madiku ganga?,Conversational
luhya_multi_345_multi_eng,eng_Latn,rag_Latn,What words were behind where he came from?,5. Nimang'anaki gaali inyima wayaatula?,Conversational
luhya_multi_130_multi_eng,eng_Latn,rag_Latn,"He who was seeing cattle or sewing many ropes then tie the sheep of the Israelite, your companions, flowers at the four nearby corners.","""Waaba ne obona ekhaafu namwe “Ruka buusi bukali mala oboe likheese lio Muisiraeli wasio buyenje khu ndulo chine che sisibiimbi.",Conversational
luhya_multi_77_multi_eng,eng_Latn,rag_Latn,"""Once upon a time!! Listen.",“Munaee!! Kwitse.,Conversational
luhya_multi_324_multi_eng,eng_Latn,rag_Latn,A woman cutting special grass for thatching houses,43.Mukali kwihila evembe.,Conversational
luhya_multi_32_multi_eng,eng_Latn,rag_Latn,What they said is true.,'Niko balomile kali ng'ali.,Conversational
luhya_multi_86_multi_eng,eng_Latn,rag_Latn,"When you are harvesting your food from the field, if you forget some of what you harvested, do not go back there to take it.",“Ne okesa biakhulia biowo khukhwama mu mukuunda mala wibilile bilala nibio okesile okhakobolayo khu bukula tawe.,Conversational
luhya_multi_332_multi_eng,eng_Latn,rag_Latn,A woman scattering seeds while the man covers them,47. Mukali kumiza mulimi avikula vatage.,Conversational
luhya_multi_110_multi_eng,eng_Latn,rag_Latn,"A man had a boy who was troublesome and disobedient to his father and mother, even when they corrected him.","“Omundu aaba no omusoleeli onaania okharia paapa ne maawe tawe, akhaba ne bamukololosia.",Conversational
luhya_multi_250_multi_eng,eng_Latn,rag_Latn,"Your punishment is complete, O daughter of Zion, he will not exile you again.","22 Lihebwa mageli lyo budamano bubwo bu duki, O mukana wa Zioni si alakuhila Kandi mulyadikidzwa.",Conversational
luhya_multi_258_multi_eng,eng_Latn,rag_Latn,A wife beating the private parts of her husband.,23. Mukali kukuba mundede yo musatsa.,Conversational
luhya_multi_136_multi_eng,eng_Latn,rag_Latn,"Think of times that passed, in times, your God is there giving you when you existed and were not yet born.","""Yibaasia ke biise bibiabira, mu biise, Wele wenywe alikho amuelesia enywe nibio mwaba ne mukhasaalwa tawe.",Conversational
luhya_multi_247_multi_eng,eng_Latn,rag_Latn,They have heard that I sigh with no one to comfort me.,21 va huliye nkenyanga si ha veye nomundu Kali mulala wokuneminya mwoyo.,Conversational
luhya_multi_187_multi_eng,eng_Latn,rag_Latn,"And God confused Sisera and his chariots at Ramah near Beth-el in all his chariots and all his battles, the hills of Ephraim: the children of Israel with sharp swords before Barak: They went up to go to Deborah to decide with Sisera who came down in his chariot and fled.","15 Na Yahova ya salanya Sisera, na ha Rama ha Beth-eli mu kivali kye-magari gege gosi,nelihe lilye lyosi, vigulu kya Efiraim: Navana va Israeli nobwogi bwekivali imbiri wa Baraka: Vanegira kutsia ku Debora kukala- na Sisera yika ku ligari lilye,na girwa.",Conversational
luhya_multi_292_multi_eng,eng_Latn,rag_Latn,For he does not willingly bring affliction or grief to anyone.,"33 Kigira si a VA vikanga mu kivi, Kinga kuvereridza avana VA vandu nomwoyo gwobuyanzi.",Conversational
luhya_multi_47_multi_eng,eng_Latn,rag_Latn,"The chief supervisors will ask about health by health, eye by eye again other people saying, 'There is a person whose eye, tooth by tooth, hand whose blood has flowed because of fear and by hand and foot by what happened, let him go home.'","""Babemeelesi bakhulu balareeba bulamu khulwe bulamu, emoni khulwe lundi babaandu bali, 'Aliio omundu niye moni, liliino khulwe liliino, kumukho- kamafuki kewe keelulukha sikila buuri? no khulwe kumukhono ne sikele khulwe Kaaba kario ache engo.",Conversational
luhya_multi_368_multi_eng,eng_Latn,rag_Latn,"You will repay them what they deserve, O Lord, for what their hands have done.","64 U la ha tunga litunga, o Yahova, kuli miyinzi gya makono gavo.",Conversational
luhya_multi_68_multi_eng,eng_Latn,rag_Latn,No Ammonite or Moabite shall enter the assembly of their offspring.,“Mbao Omuamoni namwe Omumoabu khu be lisaaye liabwe.,Conversational
luhya_multi_323_multi_eng,eng_Latn,rag_Latn,You have covered yourself with anger and pursued us; you have slain us without pity.,"43 U kuniki nobutima bubwo nokulonderera, wiiti, si u veye netsimbavasi.",Conversational
luhya_multi_88_multi_eng,eng_Latn,rag_Latn,And at that time I said continue with the journey.,"""Ne siise esio naboola muchiililile ne lukeendo.",Conversational
luhya_multi_245_multi_eng,eng_Latn,rag_Latn,"O Lord, turn us back to you, and we shall return;","21 U ku kirunkannye ku ive, o Yahova na kula girunkannywa.",Conversational
luhya_multi_189_multi_eng,eng_Latn,rag_Latn,The joy of our hearts has ceased.,15 Ubuyanzi bwo mwoyo getu bufweye.,Conversational
luhya_multi_162_multi_eng,eng_Latn,rag_Latn,"The Lord is filled with anger, he has poured out his fierce wrath.",11 Yahova udukidzi ubutima bwibwe tsuki ubutima bwibwe bululu.,Conversational
luhya_multi_14_multi_eng,eng_Latn,rag_Latn,A boy with club feet when bathing has a field that when he looks at it he just swallows saliva.,. Omusiani owa makhumbo niyesinga ari nende indalo iria naringa amira sa amare.,Conversational
luhya_multi_38_multi_eng,eng_Latn,rag_Latn,"Or the cow has fallen on the road, don't stop helping him.",""" namwe ekhaafu yakwile khu ngila,okhalekha khumuyeeta tawe.",Conversational
luhya_multi_31_multi_eng,eng_Latn,rag_Latn,I have removed a portion from my house so that I may enter the land that is holy.,'Narusiisie sitonyi ndi nengile mu sibala nisio sitakatifu khukhwama munju mwase.,Conversational
luhya_multi_173_multi_eng,eng_Latn,rag_Latn,It is because of the sins of his prophets and the iniquities of his priests.,13 Ga veye kigira ubwoni bwa vaprofeti veve na budamano va vasalisi veve.,Conversational
luhya_multi_145_multi_eng,eng_Latn,rag_Latn,1. What story did you read?,1. Niluganoki usomi?,Conversational
luhya_multi_320_multi_eng,eng_Latn,rag_Latn,Let us lift up our hearts and our hands to God in heaven.,41 Gendi ku gingire Nyasaye u veye igulu mwoyo gyetu halala na makono getu.,Conversational
luhya_multi_274_multi_eng,eng_Latn,rag_Latn,The Lord covered the daughter of Zion with a cloud in his anger.,2Ga duka ndi Yahova ya kunika mukana was zioni nelilesi mu butima bwibwe.,Conversational
luhya_multi_224_multi_eng,eng_Latn,rag_Latn,"The children of Zion are precious, comparable to pure gold.","2 Avana va Zioni avobuguli budinyu, Ava validzwa kulengana nethahabu isiyeku.",Conversational
luhya_multi_98_multi_eng,eng_Latn,rag_Latn,"When you go to attack a city many to defeat you, do not fear them but start to give his people.","“Nga ne mucha khwibwaakala lukoba bakali khukhila babenywe, mukhabaria, lie khunyoa eelesia babaandu bewe.",Conversational
luhya_multi_54_multi_eng,eng_Latn,rag_Latn,That's where she discovered that beauty comes from the farm.,“Ebweneyo newayanyoola obulaiburula mumukuunda.”,Conversational
luhya_multi_243_multi_eng,eng_Latn,rag_Latn,The young and the old lie on the ground in the streets.,21 Muyayi nomusakulu va gonna hasi mu mahasi.,Conversational
luhya_multi_300_multi_eng,eng_Latn,rag_Latn,Who can speak and have it happen if the Lord has not decreed it?,"37 Ni bwaha u vulanga, ma li va, Ni I va Yahova si ya li laga mba?",Conversational
luhya_multi_328_multi_eng,eng_Latn,rag_Latn,A woman planting bananas or trees,45. Mukali kusimika magomia naho misala.,Conversational
luhya_multi_181_multi_eng,eng_Latn,rag_Latn,"I have become the laughingstock of all my people, their song all day long.","14 Ngwiye kihenyahenye KU Avandu vange vosi, lwimbu lwavo mbasu Bei.",Conversational
luhya_multi_44_multi_eng,eng_Latn,rag_Latn,"Two people, moreover orphans, do not take his brother if they lived together.",“Babaandu babili lundi bafuubi okhabukla wandaaye ne bamenya alala.,Conversational
luhya_multi_335_multi_eng,eng_Latn,rag_Latn,"My eyes will flow with tears without stopping, without getting relief","49 Imoni yange I sundukanga amadzi, si I lekeranga mba, si I kamulukanga.",Conversational
luhya_multi_209_multi_eng,eng_Latn,rag_Latn,Because of Mount Zion which lies desolate.,"18 Kigira kigulu Kya Zioni, yiki kyalekwa vutswa.",Conversational
luhya_multi_257_multi_eng,eng_Latn,rag_Latn,"They are new every morning, your faithfulness is great.","23 Tsi veye tsimpya mugamba nomugamba, busuuvirifu bubwo but blveye bunene.",Conversational
luhya_multi_390_multi_eng,eng_Latn,rag_Latn,"Laughing at an old person, woman or sick person or one with a scar.","8. Koseka musakulu, mukeere naho mundu walwala naho we li gonzo.",Conversational
luhya_multi_6_multi_eng,eng_Latn,rag_Latn,Cattle also need to get proper food and when they are at their homes they cause a lot of trouble because there is no nearby place where there is grass that cattle should eat and be satisfied.,. Ing’ombe yosi yenyekhana inyole olwa iria nibari ingo kanyasichia muno khubera aumao abundu aambi ari nende obunyasi bwa ing’ombe ikhoyere khuria khuikura.,Conversational
luhya_multi_259_multi_eng,eng_Latn,rag_Latn,And the hand of the children of Israel,24 Na mkono wa bwana Israeli,Conversational
luhya_multi_359_multi_eng,eng_Latn,rag_Latn,"And that daughter of Zion, all her glory has left her.","6 Na mukana wa zioni, ubukumi bwibwe bwosi bu twuli kuye.",Conversational
