id,src_lang,tgt_lang,source_text,target_text,domain
luhya_multi_372_sw,swh_Latn,rag_Latn,"7 maliwali walikoma katika Israeli,walikimbia kuingia wakapotea","7 Avameha va gota mu Israeli, Va | Va nyagula kwingira mwivona ha gota,",Conversational
kentrans_2457,eng_Latn,rag_Latn,Yazanga kuvugula livugana,Yuaja kuchukua waumini,general_prose
kentrans_3545,eng_Latn,rag_Latn,"17 U Mali kuvika mwoyo gwange gu ve ihale nemirembe, nziviriye ligasidzwa.","Umeiweka nafsi yangu mbali na Amani, nikasahau kubarikiwa.",general_prose
luhya_multi_127_sw,swh_Latn,rag_Latn,Amenichoma kwa mishale ya podo lake.,13 U ndasi nemibano gye imodia yeye mu kikenge kyange.,Conversational
kentrans_950,eng_Latn,rag_Latn,"Buyanzi bwebwe bu virha ndina,","Furaha yake ni kubwa,",general_prose
kentrans_1783,eng_Latn,rag_Latn,Ulundi nivalolonga afwananga leve vamanya valanga lyeta zana.,Wangeona anafanana mtu Fulani,general_prose
kentrans_1531,eng_Latn,rag_Latn,Michi ja masahhi,Mzizi ya damu,general_prose
kentrans_295,eng_Latn,rag_Latn,Avalogoli vatsitsa ku kigulu kyavo ekeveye ivihiga ukutsia ukusala makandi vatsitsa ivinditsi ukuteva Nyasaye avahe ovogeeri makandi ulwa vatsa kola umuluka gwavo gugasitswi.,Wamaragoli walikuwa wakienda katika mlima wao ulioko Vihiga kuomba na tena walienda kuomba Mungu awape hekima na pia watakapofanya tambiko lao tambiko hilo libarikiwe.,general_prose
kentrans_2168,eng_Latn,rag_Latn,"Yahova Nyasaye aveye na kwinye,",Mungu Baba yuko nasi,general_prose
luhya_multi_61_sw,swh_Latn,rag_Latn,"Tukafanya ambayo mweza wa Musa aliwaambia watu kuwa, muda wote mungu wetu alituahidi.","""Khwakhola niko Wele Omunyali Owa Musa aboolela babaandu ali, ""Siise Bioosi Wele wefwe akhulaka.",Conversational
luhya_multi_69_en,eng_Latn,rag_Latn,There is no one who loves himself or helps himself.,“Mbao omundu oweyasiima namwe khukhwiyeeta.,Conversational
kentrans_3019,eng_Latn,rag_Latn,aliraa,Analia,general_prose
kentrans_546,eng_Latn,rag_Latn,Vatumi kiranga ling’ana “mujiru” kuli:,Walitumia neon “Mwiko” kama:,general_prose
luhya_multi_39_en,eng_Latn,rag_Latn,Or his father be cursed,""" namwe raraawe tawe alaamwe.""",Conversational
kentrans_3522,eng_Latn,rag_Latn,Musalisi nomuprofeti VA livirirwa mu hatakatifu ha Yahova?,Je! Kuhani na nabii wauawe Katika patakatifu pa Bwana?,general_prose
luhya_multi_327_en,eng_Latn,rag_Latn,You have made us scum and refuse among the nations.,45 U koli kuva kuli amandu na vindu vya tebwa hagati ha avandu.,Conversational
kentrans_1722,eng_Latn,rag_Latn,Ulamutivulirandi?,Utamjibu aje?,general_prose
kentrans_1162,eng_Latn,rag_Latn,Khu yanze miyinzi gye,Kazi zake tupende,general_prose
kentrans_862,eng_Latn,rag_Latn,"Mwami Yesu a yanzi vandu,","Mwokozi Yesu anapenda watu,",general_prose
luhya_multi_28_en,eng_Latn,rag_Latn,"Today, just go like that. Don't turn even a little.",'Endaalo yino mucha se khulaukhakho tawe.,Conversational
kentrans_82,eng_Latn,rag_Latn,Siyahimitswanga mba kandi yumbakilwa haluvega anaho hakivanda,Hakupewa uongozi na pia kujengewa kando au karibu na mto,general_prose
kentrans_120,eng_Latn,rag_Latn,Unyala kwamiha umukali weve vulahi na avana.,Awezae kutawala mkewe vizuri na hata watoto,general_prose
kentrans_300,eng_Latn,rag_Latn,Henza mu tsipicha yitsi ulole kuli Mt. Kilimanjaro ninzikaye ku kigulu kyene yiki ikya Kilimanjaro umanye sie ifana mainze kandi ulalola ulangwa Professor Wangari Maathai ku igasi yakolanga Tanzania.,Angalia kwenye picha uone vile mlima Kilimanjaro nikiwa nimeketi juu yake ujue unavyofanana na vile aitwaye Professor Wangari Maathai kazi anayofanya Tanzania.,general_prose
kentrans_670,eng_Latn,rag_Latn,Si ku nyala kwesosidza,Hatuwezi kujipuzisha,general_prose
kentrans_888,eng_Latn,rag_Latn,Tsimbibagi titsye.,Rehema zake.,general_prose
kentrans_558,eng_Latn,rag_Latn,11. Musatsa kweya munyumba mukali weve naveeyeho. !,11. Mwanaume kufagia nyumba wakati mukewe yuko.,general_prose
luhya_multi_143_en,eng_Latn,rag_Latn,Side issues,1 tsya haluvega.,Conversational
kentrans_2001,eng_Latn,rag_Latn,Inze maliye miyinzi gyange,Nimemaliza mambo yangu hapa duniani.,general_prose
luhya_multi_245_sw,swh_Latn,rag_Latn,"Ee Bwana, utugeuze kwako, nasi tutageuka;","21 U ku kirunkannye ku ive, o Yahova na kula girunkannywa.",Conversational
kentrans_3681,eng_Latn,rag_Latn,"Lwa yali natsitsanga, yalola luhangaywa.",Alipokuwa akirudi aliona pango.,general_prose
kentrans_3061,eng_Latn,rag_Latn,Alolaa kaana nekiduuda kirala,Anaonal mtoto akidunda sawasawa,general_prose
kentrans_416,eng_Latn,rag_Latn,Miyinzi ja vana jalange kwaya no kolera si yalange ho mundu wali alete mwana avule kwaya naho kolera áhonge ni yikaye ndi vu asomanga dave,Kazi ya watoto ilikuwa kuchunga mifugo na kulea.Hakuna yule angekubali kuleta mwanawe aje akae tu kwa kuwa anasoma ilhali hajachunga wala kulea,general_prose
kentrans_1777,eng_Latn,rag_Latn,Musango gwo kulanga avana vayai lyeta gwalange musango munene.,Mwiko wa kuwaita watoto wavulana ulikuwa ukiitwa mwiko mkubwa,general_prose
kentrans_113,eng_Latn,rag_Latn,Umundeleva umulahi utali umboku naho umulema.,Dereva mzuri asyekuwa kipofu au mulemavu.,general_prose
luhya_multi_215_en,eng_Latn,rag_Latn,"Father using household materials to build for his child, (a child can build using materials from his father's house)","18. Dada kutumikira misala jinyumba yu mwana weve kwumba kira yeye, (Navutswa mwana anyala kutumikira misala jitula kunyumba ya dada weve kwumbakira yeye.)",Conversational
luhya_multi_324_en,eng_Latn,rag_Latn,A woman cutting special grass for thatching houses,43.Mukali kwihila evembe.,Conversational
kentrans_1661,eng_Latn,rag_Latn,Inyima hake vaalola naatuliye netsisiringi!,Badae walimuona akirudi na pesa,general_prose
kentrans_1421,eng_Latn,rag_Latn,Induvatiru indavu neindahi erolekaa ndi?!,Wayo nyeupe ni nzuri na inaonekana aje?,general_prose
kentrans_139,eng_Latn,rag_Latn,Nutanyoye ilieta vulahi ilidukana naye dave amanya yilana uwayatula (akutsa) maatsia kuvola uwatuli ndi uwamwanduma nindahi mba.,Asipopata jina nzuri kulingana na yeye mwenyewe yeye hurudi alikotoka( hufariki) alafu anaenda kusema kuwa walikomtuma si kuzuri,general_prose
kentrans_199,eng_Latn,rag_Latn,Umundu uyu nowokuvika ku mwana amakono yani ukumbida uvwanga nokumbaka maguta agekivuni agali nigavugililwa mu miluka javo javalogooli.,Mtu huyo ni wa kumwekea mtoto mikono yaani kumbariki na kumpaka mafuta ya maana yaliyokubaliwa katika matambiko yao ya wamaragoli.,general_prose
luhya_multi_31_sw,swh_Latn,rag_Latn,Nimetoa kipande kutoka kwa nuymba yangu ndipo niingie kwa nchi ambayo ni takatifu.,'Narusiisie sitonyi ndi nengile mu sibala nisio sitakatifu khukhwama munju mwase.,Conversational
kentrans_2476,eng_Latn,rag_Latn,Kovolerane makuva gege,Tusemezane ujumbe wake,general_prose
kentrans_1092,eng_Latn,rag_Latn,Tsimoni tsitsyo tsi molidza mba;,Watumulika kwa macho yako,general_prose
luhya_multi_44_en,eng_Latn,rag_Latn,"Two people, moreover orphans, do not take his brother if they lived together.",“Babaandu babili lundi bafuubi okhabukla wandaaye ne bamenya alala.,Conversational
kentrans_3046,eng_Latn,rag_Latn,Nuuna,Nyonya,general_prose
kentrans_458,eng_Latn,rag_Latn,LIHIRA CHIRIRI CHO MUKALI WAVO,TAMBIKO LA KUFIKA KWA KINA MKE ALIYEAGA,general_prose
luhya_multi_160_en,eng_Latn,rag_Latn,"He has turned aside my ways and torn me to pieces, and made me desolate.","11 U girunkanyi Tsinzira tsyange nokuntandulanya, na u nkoli kuva hatswa.",Conversational
kentrans_3567,eng_Latn,rag_Latn,"39 Kigira ki mundu u veye mwoyo amonyanga, umundu ku lihebwa mageli ku ubwoni bwibwe?",Mwanadamu yeyote aliye hai aweza kulalamika wakati anapoadhibiwa kwa ajili ya dhambi zake?,general_prose
luhya_multi_134_sw,swh_Latn,rag_Latn,Mungu mweza wa vyote alisikia kurudi wakatuletea sisi kisha tukalalamika tunataka matunda ambayo watapata huko.,"""Wele Omunyali Owa Bioosi aulila Khukobola bakhureerera efwe mala khukhwelung'unya khwenywe mala khu matuunda niko banyoolayo.",Conversational
kentrans_2951,eng_Latn,rag_Latn,"kwenyanga muleri-ndemu nderema,","tunataka mulezi-ndemu nderema,",general_prose
kentrans_742,eng_Latn,rag_Latn,"Ni lyeta lilye Iya ku yanza,","Ni jina lake tulipendalo,",general_prose
kentrans_2883,eng_Latn,rag_Latn,Chasingila hambeta ho muliango niketeva:,Alisimama kando ya mlango na kuuliza:,general_prose
luhya_multi_53_sw,swh_Latn,rag_Latn,"""Miji hii yote iliyomo kwenye ukoo wa Manase ilizungukwa na ukuta mrefu.","""Chingoba chino choosi mu kholo eya Manase chaba chabotookhelelwa ne lisiisi lileeyi",Conversational
luhya_multi_124_sw,swh_Latn,rag_Latn,"Hakuna ukoo nyingine hata kama una nguvu nyingi huwasha moto kwa mlima wa Sinai,ulio na mungu hamkuwahi ona sanamu yoyote.","""Se eliio ekholo ekiindi yakhaba ne eli ye kamaani kamakali rira mu mulilo khu sikulu sia Sinai, eli ne wele ooli mwabonakho efwaani yosi yosi tawe.",Conversational
kentrans_2583,eng_Latn,rag_Latn,Mbeye mulala na nzivulitsa - Tsinzuki,Mimi ni mmoja na nazalisha -Nyuki,general_prose
kentrans_545,eng_Latn,rag_Latn,Ni jindi jaliho kwigitsa.,Nyingine ilikuwa kufundisha.,general_prose
kentrans_2408,eng_Latn,rag_Latn,UTAVISA UVWONI,USIFICHE DHAMBI,general_prose
kentrans_1798,eng_Latn,rag_Latn,Kutula ku limoola yili mwana ya manyanga mwene atanga lisingirira ku visaala maatanga litambagira.,Mtoto alianza kusimama kwa vitu au kutambaa baada ya kuongea.O: Mu litambagira mwana yamanya atanga lyega komoloma. Kunalitsa mwana Baada ya kutambaa mtoto alizoea kuongea sasa.,general_prose
kentrans_1929,eng_Latn,rag_Latn,Yiyi ni inzira indala yamanyianga liyanzana lya vandu vakale vali ni vayanzana na kandi kuli valiranga halála.,Hii ni njia iliyoonyesha kupendana kwa watu wa kale waliopendana na pia jinsi walikula pamoja.,general_prose
luhya_multi_95_en,eng_Latn,rag_Latn,"If you build a new house, build so that he hears what happened then he will obey.","“Ne wombakha enju embia, khupila alaulila sisiekholeekhe mala alaria.",Conversational
kentrans_1042,eng_Latn,rag_Latn,"Khumusalaba khu gananga,","Msalabani niliitwa,",general_prose
kentrans_2133,eng_Latn,rag_Latn,"Kusalanga navuza sikonyola mba,",Tunaomba lakini hatuwezi kamwe,general_prose
kentrans_2303,eng_Latn,rag_Latn,Na mulekane nuvudamanu vwosi.,Na Kujitenga nao uovu,general_prose
kentrans_1188,eng_Latn,rag_Latn,Li lerha ubuyanzi.,furaha kwalo twapata,general_prose
kentrans_647,eng_Latn,rag_Latn,"Nda ka dinye ku musalaba,",Nitaushikilia msalaba,general_prose
kentrans_197,eng_Latn,rag_Latn,KUVIDA,KUPAKWA DAWA,general_prose
kentrans_2772,eng_Latn,rag_Latn,Ndoolo!mbombera umwana.,Lala toto lala,general_prose
kentrans_603,eng_Latn,rag_Latn,"Ya ku Yanza, dodo, Mwene",Hakika alitupenda,general_prose
kentrans_2986,eng_Latn,rag_Latn,(Lu)deru lulala,Sinia moja,general_prose
kentrans_1677,eng_Latn,rag_Latn,Mukeere Uyo yaali novoveereri ligali kigira siyaalolaa muyayi mulahi ulimuhira mba.,Mama huyo alikuwa na huzuni kwa kuwa hakuona mvulana mzuriwa kumuoa mwanawe,general_prose
kentrans_2340,eng_Latn,rag_Latn,Amasahi go Mwami Yesu,Damu yake Bwana Yesu,general_prose
kentrans_1199,eng_Latn,rag_Latn,Vahambe mu kivi,Wafungwa wa dhambi,general_prose
luhya_multi_323_sw,swh_Latn,rag_Latn,Umejifunika mwenyewe kwa hasira na kutufuatilia; umetuchinja bila huruma.,"43 U kuniki nobutima bubwo nokulonderera, wiiti, si u veye netsimbavasi.",Conversational
kentrans_3579,eng_Latn,rag_Latn,"51 Imoni yange I hayahayidzanga mwoyo gwange, kigira avakana vosi velidala lyange.",Lile ninaloliona huniletea huzuni nafsini kwa sababu ya wanawake wote wa mji wangu.,general_prose
kentrans_906,eng_Latn,rag_Latn,Inze ni nta diva mba:,Ili nisiteseke:,general_prose
kentrans_332,eng_Latn,rag_Latn,"Kandi natevwa, atevwe saa sita nitavita.","Tena akizikwa, huzikwa kabla saa sita kuisha.",general_prose
kentrans_762,eng_Latn,rag_Latn,Utiruka Mwami mba;,Usimtoroke Bwana;,general_prose
kentrans_1931,eng_Latn,rag_Latn,Lyeta lyetu “AVALUHYA” nohenzeritsa ulanyola lyatula ku ling'ana ‘LUHYA' avikalaanga ku ‘Luhya' vali avandu vo loleera lulala.,Jina letu “WALUHYA” ukichunguza utapata lilitokana na neno ‘LUHYA’ waliokuwa wakikaa hapo walikuwa watu wa jamii moja.,general_prose
kentrans_3611,eng_Latn,rag_Latn,Kigira va niaye va tumitwa hagati kigira lidaka Lya makuyu gemilimi.,"Maana hao husinyaa, wakichomwa kwa kukosa matunda ya mashamba.",general_prose
luhya_multi_180_sw,swh_Latn,rag_Latn,Na Debora akamwambia,14 Na Debora ya volera,Conversational
kentrans_775,eng_Latn,rag_Latn,Ala khwigulira olwigi,Atatufungulia milango ya mbingu,general_prose
luhya_multi_382_en,eng_Latn,rag_Latn,"Their appearance is blacker than soot, they are not recognized in the streets.","8 Ligondo lyavo li veye limwamu kuvita Amanda, si va manyekananga ku tsinzira.",Conversational
kentrans_1198,eng_Latn,rag_Latn,A Ia duuka Kubobolola,Atafika kuweka huru,general_prose
kentrans_2462,eng_Latn,rag_Latn,Avakana vatano avageri,Wasichana wataono werevu,general_prose
kentrans_3322,eng_Latn,rag_Latn,"Sulunguta,",Teremka,general_prose
kentrans_734,eng_Latn,rag_Latn,Lyeta liIye lidzominywe,Jina lake litukuzwe,general_prose
luhya_multi_1_en,eng_Latn,rag_Latn,We have many parents who sit speaking Kimarachi which makes people complain.,:huri nende bebusi bangi ebehalanga husunga lumarachi likiranga bandu bathia hulalamika.,Conversational
kentrans_2178,eng_Latn,rag_Latn,"Kalunu alisunda ihale kuvo,",Sasa atajitenga nao,general_prose
kentrans_3296,eng_Latn,rag_Latn,"13 Kunangwa kuvugana na ya mu volera, Sisera ya vungidza magari gege gosi Hamba, nda ku mannya mundu wa halala , amagari tsimia tsitano na wenyangaa","Ndiposa washirikiane naye, alimwambia Sisera akaya kusanya magari yake yote njoo, ntakuonyesha mtu pamoja na magari elfu tano kama unataka",general_prose
luhya_multi_238_sw,swh_Latn,rag_Latn,Pumzi ya mianzi ya pua zetu Bwana alikamatwa katika marima yao.,20 Miyika gya umolo getu wa Yahova yamuvaka maguta yagumirwa mu bwongo bwavo.,Conversational
kentrans_1453,eng_Latn,rag_Latn,Niwumika yigulu mukisundi uliiduya kerenge.,Ukiangalia juu gizani utajigonga mguu,general_prose
luhya_multi_336_sw,swh_Latn,rag_Latn,Wale waliokula vitu vya anasa wameachwa peke yao njiani.,5 Ava litsanga vigasu va lekeywi vengine ku Tsinzira tyelidala.,Conversational
kentrans_3515,eng_Latn,rag_Latn,"Ive lidigi lyomukana wa Zioni, amaliga gi doole kuli mugera mbasu nobudiku.","Ee ukuta wa binti Sayuni, Machozi na yachuruzike kama mto Mchana na usiku.",general_prose
kentrans_3644,eng_Latn,rag_Latn,Tsinku tsyetu ku gulidzangwa.,Kuni zetu twauziwa.,general_prose
kentrans_16,eng_Latn,rag_Latn,A mang'ure,Wa Mang'ure,general_prose
kentrans_1772,eng_Latn,rag_Latn,Kutula mu tsimoni tsya vandu ku lwa madiku himbi lisitsa gavolanga atange kutula mu vuchafu vwe livula.,Kutoonekana hadharani kwa karibu juma moja ilikuwa na maana kuwa amalize uchafu wa uzazi kwanza.,general_prose
kentrans_3674,eng_Latn,rag_Latn,Nokukuleka inyinga yiyi intambi?,Na kutuacha kwa muda huu mwingi?,general_prose
kentrans_3295,eng_Latn,rag_Latn,"22 Na, henza lwa mwana wa Abinoam u mali kwanegera Baraka ya londa Sisera, Jaeli ya tsia mkigulu","Nakaangalia, kama mtoto wa Abinoam amemaliza kukwea mlima.Baraka alifuata Siseria,Jaeli akaenda kwa mlima wa Taboru",general_prose
kentrans_2802,eng_Latn,rag_Latn,TSINYIMBU TSIOKOHOBERITSA MWANA.,NYIMBO BEMBELEZI,general_prose
kentrans_222,eng_Latn,rag_Latn,MUSWAKILI,ANAYETOA KAFARA,general_prose
kentrans_3673,eng_Latn,rag_Latn,20 Kigiraki u kwiviranga madiku gosi.,Mona watusahau siku zote?,general_prose
kentrans_3190,eng_Latn,rag_Latn,Ulolaa induvatiru yiyi?,Unaona wayo hii?,general_prose
kentrans_3520,eng_Latn,rag_Latn,"20 Lola, o, Yahova, Henza, Ni bwaha wa u koleye ndiyo!","Tazama, Bwana, uangalie, Ni nani uliyemtenda hayo!",general_prose
kentrans_2063,eng_Latn,rag_Latn,"Vayuda vazama Yesu,",Wayahudi walimsaliti Yesu,general_prose
kentrans_473,eng_Latn,rag_Latn,Kunangwa avandu va hango yaho vamanya vatsia kwenya musambi.,Ndipo wenye boma hilo walikuwa wakimtafuta atakayemchoma.,general_prose
kentrans_44,eng_Latn,rag_Latn,Siguku,Sikukuu,general_prose
kentrans_2830,eng_Latn,rag_Latn,Nzie nzie nzie nzie kumitsa.,Niende niende niende kupanda,general_prose
luhya_multi_148_en,eng_Latn,rag_Latn,The elders of the daughter of Zion sit on the ground and keep silence.,"10 Avakulundu vomukana wa zioni vikaye hasi, va kiringani makiriri.",Conversational
luhya_multi_264_en,eng_Latn,rag_Latn,The Almighty God will make every time you will be above other tribes.,"25""Wele Omunyali Owa Bioosi alakhola buli lwosi mulaba angaaki we chikholo chichiindi.",Conversational
kentrans_132,eng_Latn,rag_Latn,INGULIKWA,KUPEWA JINA,general_prose
kentrans_1602,eng_Latn,rag_Latn,"Anakamuna yavoola, ""Ng'anagana nikuliiye avamama vetu ulusa lulagota.""","Anakamuna akasema, “Nafikiri labda tule mama zetu hamu hii ipotee.”",general_prose
kentrans_1930,eng_Latn,rag_Latn,Yiyi kandi yali niyo inzira yo kumanya ni muka vwaha wamanya kodeka na ni muka vwaha mwimani.,Hii ilikuwa pia njia ya kujua mke wa nani anajua kupika na mke wa nani ni mchoyo.,general_prose
kentrans_2637,eng_Latn,rag_Latn,KALONDO KAFUNYI,UKOKO UMENUKIA,general_prose
luhya_multi_157_sw,swh_Latn,rag_Latn,Mbali na kelele za hao,11 Ilhale Ligali ku lioga iya yava,Conversational
kentrans_3583,eng_Latn,rag_Latn,"55 Ndanira lieta lilyo, O, Yahova, kutwula ha inyumba ya hasi ligali.","Nililiitia jina lako, Ee Bwana, kutoka vina vya shimo.",general_prose
luhya_multi_267_sw,swh_Latn,rag_Latn,Msichana ambaye amepoteza ubikira kabla ya ndoa kwenda unya goni,26. Mukana wavula kwilinda kusingira ku kesero.,Conversational
kentrans_1243,eng_Latn,rag_Latn,"Yimbi, mwidzominye Mwami, vandu va yanzeywi.","Imbeni, sifuni Bwana, wapendwa wa Mungu",general_prose
luhya_multi_244_sw,swh_Latn,rag_Latn,Hata hivyo najikumbusha neno hili na kwa hiyo ninalo tumaini.,"21 Nziyidzulitsa likuva yili, kigira yaga mbeye nelisuvira.",Conversational
kentrans_1007,eng_Latn,rag_Latn,"Ku genya ku tsimbabasi yitsi,","Tunashangazwa na rehema hizi,",general_prose
kentrans_203,eng_Latn,rag_Latn,Kandi umundu mwene uyu yahilangwa haluvega ukumugeridza valole niiva udukani avidi.,Tena mtu huyu alikuwa akipelekwa kando ili kumjaribu waone iwapo anafaa kutibu.,general_prose
kentrans_2837,eng_Latn,rag_Latn,Mwegitsi atange kovolera avasomi kwimba noho kovola vitandawili vyao ku lelo avavolere viveeye mu vihvya.,Mwalimu awaulize wanafunzi kupeana vitendawili wanavyovifahamu ndiposa aweze kuwaongezea vile vipya vilivyo kitabuni.,general_prose
kentrans_228,eng_Latn,rag_Latn,"Niva yali ni yang’aha amanya akomela, niva nivigingi vya mumigaa vimanya vileka, niiva nomundu uwali utivula dave, amanya atanga ilienya nokuva nolusaa lwo mkali.","Iwapo alikuwa amekonda, huwa anaanze kunenepa, iwapo ni mashetani yalikuwa yanamnyonganyonga huwa yanaacha, iwapo ni mtu aliyekuwa hazai, huwa anaanza kuhisi hamu ya kuwa na mwanamke.",general_prose
kentrans_1997,eng_Latn,rag_Latn,Menye halala na ive,Niishi pamoja na wewe bwana,general_prose
kentrans_810,eng_Latn,rag_Latn,"U gingi bwoni bwange,","Amebeba dhambi zangu,",general_prose
kentrans_1666,eng_Latn,rag_Latn,3. Kigiraki yavalanga?,Kwa nini aliwaita ?,general_prose
kentrans_825,eng_Latn,rag_Latn,A la vugula inze,Atanichukua,general_prose
kentrans_870,eng_Latn,rag_Latn,Wina wa kudza ku musalaba’?,Ni nani aliyekufa msalabani?,general_prose
kentrans_1502,eng_Latn,rag_Latn,Mioyo javadu valahi manga madiku gavo gameedeka.,Nyoyo za watu wazuri hufanya siku zao kuongezeka.,general_prose
kentrans_3406,eng_Latn,rag_Latn,"Lya duka ndi lidala kumenya lyeng'ine,lye li lizulira avandu! Lya duka ndi kuva kuli mukunzakali, yili Lya li linene ligali mutsihiri.","Boma lilibaki vipi bila watu, lilikuwa limejaa watu! Lilifikiaje kuwa kama mjane, hili lilikuwa kubwa Zaidi katika koo.",general_prose
kentrans_1020,eng_Latn,rag_Latn,Manyi lyeta Yesu Mwami,Najua jina Yesu Bwana,general_prose
kentrans_579,eng_Latn,rag_Latn,"Niva vandu valembananga, nukusulana vujira kogendelana nu kulia halala, mundu mukulundu yavavikanga halala kuhulira uvudinyu vwavo.","Iwapo watu waligombana, na kususiana hata wasiweze kutembeleana na hata kula pamoja, hawa waliletwa pamoja na mzee wa jamii ili kusuluhisha tofauti zao.",general_prose
luhya_multi_133_en,eng_Latn,rag_Latn,The Almighty God will give blessings to your crops so that you may cease being disobedient and obey all laws.,"""Wele Omunyali Owa Bioosi alabiita chikhabi mu bibiaalwa bienywe namwe mulekhe khuuba barekerefu nende khuria kamalaka koosi.",Conversational
luhya_multi_92_en,eng_Latn,rag_Latn,"And if you swear by God the Most High, do not change your mind.",“Ne wichuba khu Wele Omunyali kambila akhakobola tawe.,Conversational
kentrans_1048,eng_Latn,rag_Latn,Yija kwisevere yo wuyeti.,Alikuja kuniokoa.,general_prose
kentrans_267,eng_Latn,rag_Latn,Yeyo neng'ereng'ani ya Nyasaye eveye munda yo mundu mukali.,Hiyo ni nyota ya Mungu iliyo tumboni mwa mwanamke.,general_prose
kentrans_3152,eng_Latn,rag_Latn,Gaduukan amagera a dalola,……………………………………………,general_prose
kentrans_2055,eng_Latn,rag_Latn,Kumsalaba Yesu yavabwa,Msalabani Yesu alisulubiwa,general_prose
kentrans_2273,eng_Latn,rag_Latn,"Kali uvwoni vwinyu vove vwakangu,",Hata kama zenu dhambi ni kubwa,general_prose
kentrans_909,eng_Latn,rag_Latn,"Naye Mwana wa Nyasaye,","Naye Mwana wa Mungu,",general_prose
kentrans_365,eng_Latn,rag_Latn,Munyanza muveye mu nevindu naho tsinyama kuli tsiveye mu vigulu na tsimeli tsia manywa tsinzila tsia tsitsilamu.,Baharini mna vitu ama wanyama kama wale waliyo milimani na hata meli zimeonyeshwa njia za kupitia.,general_prose
kentrans_800,eng_Latn,rag_Latn,Nyasaye,Mungu,general_prose
kentrans_1064,eng_Latn,rag_Latn,"Khuli yali ni ya nyanza, Ni shiri khummanya.","Jinsi alivyonipenda, hata kabla nimjue.",general_prose
kentrans_1232,eng_Latn,rag_Latn,"Na ku la ku londa,",Tutakufuate wewe,general_prose
kentrans_695,eng_Latn,rag_Latn,YA VIKWA ITAJI YA MAFWA,ALIVISHWA TAJI YA MIBA,general_prose
luhya_multi_80_sw,swh_Latn,rag_Latn,"Mlikuwa mkimtii mungu , mtu yeyote anayepoteza ukweli wa huyu aliye yatima na mjane alaaniwe.","""Mwaaba ne muria Wele ""Omundu yesi yesi otiimia bung'ali Wobwo omukwa omufuubi ne namulekhwa alaamwe.",Conversational
kentrans_3682,eng_Latn,rag_Latn,"Yaganagana ndi nuvulahi yivisi mu, ma ihigili niiva inyama yosi yakatsi kwigama mu.",Aliwaza kuwa ni vyema ajifiche kwenye pango ili amnase mnyama yeyoteambaye angeingia kujikinga mvua pale.,general_prose
kentrans_2869,eng_Latn,rag_Latn,Miyinzi je kamiti mbia nayive noveye Andimi iligina ovoola ndi,Ukiwa kama Andimi unadhani nini kuhusu hii maoni yah ii kamati mpya?,general_prose
kentrans_684,eng_Latn,rag_Latn,"Nobwoni bwa kwononya, Bwa kusinyanga kase, Bwa kusinyanga kase.","Dhambi zilituharibu, zimekuwa zikitusinya, zimekuwa zikitusinya.",general_prose
kentrans_1780,eng_Latn,rag_Latn,Naho ni vwaha witwa mu vulwani na yatotswa ha vundu himbi ahembala eroleki ku mwana eveye.,Ama ni nani aliyeuwawa kwa vita na alidungwa mahali karibu na alama iliyoonekana kwa Yule mtoto,general_prose
luhya_multi_361_en,eng_Latn,rag_Latn,6. Sitting on a chair reserved for grandfather.,6. Kwikala kondeve ya guga wovo.,Conversational
kentrans_1340,eng_Latn,rag_Latn,"Ni Siguku lero, ni Siguku lero,","Ni siku kuu leo, ni siku kuu leo",general_prose
kentrans_2619,eng_Latn,rag_Latn,Yisusu viviri visiye mugera - Tsimoni,Vipepeo viwili yya vuka mto -Macho,general_prose
kentrans_1607,eng_Latn,rag_Latn,"Ku, yaavugula kivaavi naatsooma mama weeve.",Ndipo alipochukua silaha na kumdunga mamake.,general_prose
kentrans_1808,eng_Latn,rag_Latn,Vakevanga inyima we mihiga saba naho ni vavitizi kigira inzala jiva mihiga likomi.,Upashaji tohara ulifanyika baada ya miaka saba au miaka kumi ikiwa kulikuwa na njaa.,general_prose
kentrans_213,eng_Latn,rag_Latn,Musaalisi muyinzi gwigwe no MUVIDI NI MULALA MWELE.,MTU WA KUBARIKI kazi yake na TABIBU NI MOJA.,general_prose
kentrans_971,eng_Latn,rag_Latn,Na nzeganira ubwoni,Natubu dhambi,general_prose
kentrans_1061,eng_Latn,rag_Latn,"Yesu khu musalaba va mukhalajira,","Yesu alihukumiwa msalabani,",general_prose
kentrans_3117,eng_Latn,rag_Latn,Daudi aveeye neritimu,Daudi yuko na mkuki.,general_prose
kentrans_3552,eng_Latn,rag_Latn,"24 Yahova aveye kidieli kyange, mwoyo gwange gu vola, kigira yaga Nda suuvira kuye.","Nimeiambia nafsi yangu, Bwana ni fungu langu, kwa hiyo nitamngojea.",general_prose
kentrans_322,eng_Latn,rag_Latn,"Kindu chakavili ni LIKERE liomukivanda naho ilio mumulimi nililila, kandi umundu mulala amanya kuhulila uvuluhu nuunwa amatsi naho nugamulila kuvunyingi umanye imbula ilakuba.",Jambo la pili ni kuwa chura wa mtoni au wa shambani akilia haiafu mtu ahisi kiu na kunywa maji mengi basi mvua itanyesha.,general_prose
kentrans_3093,eng_Latn,rag_Latn,amaduuma,Mahindi,general_prose
kentrans_1069,eng_Latn,rag_Latn,NYASAYE MUTAKATIFU,MUNGU MTAKATIFU,general_prose
