id,src_lang,tgt_lang,source_text,target_text,domain
kentrans_1118_swh,swh_Latn,rag_Latn,Atakuja kunyakua watakatifu wa Mungu Atakuja kuwalaki wateule wa Mungu,A la kadze kuvugula Vatakatifu va Nyasaye A Ia kadze kuvahila Vatovole va Nyasaye,general_prose
kentrans_1848_swh,swh_Latn,rag_Latn,Chumba cha malazi cha wavulana kilikuwa katika nyumba ya baba au mama.,Chavogono cha vana vayai chalange mu nyumba yo mukeere naho musakulu.,general_prose
kentrans_2538_swh,swh_Latn,rag_Latn,Mwizi anachungulia dirishani -Kamasi,Mwivi ahenzerera mwidirisha – Mamira,general_prose
kentrans_3106_swh,swh_Latn,rag_Latn,Maragoli ameacha mkuki.,Mulogooli yaaleka litimu,general_prose
kentrans_487_swh,swh_Latn,rag_Latn,"""Rafiki yangu amepotea""","“Mulina wange ogoti”,",general_prose
kentrans_1709_swh,swh_Latn,rag_Latn,Na mnyama mwingine wa mwituni pia alikuja na Mungu akampa nguvu akamshinda mnyama huyo.,Kandi yindi nyama yommbulimu yatsa na Nyasaye yamuha tsingulu naaguuta.,general_prose
kentrans_703_swh,swh_Latn,rag_Latn,Mfalme wa wafalme mkubwa,Mwami wavami Munene,general_prose
kentrans_2554_swh,swh_Latn,rag_Latn,Mama nataka kwenda wooi ! -Kitanda,Mama nyenyanga kusia gooi! - Kidali,general_prose
kentrans_89_swh,swh_Latn,rag_Latn,Mwanaume anayezini au kulala na mwanaume mwingine anakuwa mtu ambaye hakubaliki katika jamii,"Uluswa umundu musatsa ugoni no mutugu anaho no musatsa undi, gavola ndi ugwi uluswa,naatuli muhili yeye atsie ihale",general_prose
kentrans_1122_swh,swh_Latn,rag_Latn,"Sote twaitwa kwake, Tuje karibu naye Tupopokee utakaso",Nunu a langanga mwinye Mucdze himbi ha a veeye Ala mu ha ubugasu.,general_prose
kentrans_3244_swh,swh_Latn,rag_Latn,Ni nini hutusaidia kuona gizani?,Nikinduki kikukoonyaa kulola mukisundi?,general_prose
kentrans_1275_swh,swh_Latn,rag_Latn,"Wote tumshangilie, wote tumshangilie","Vandu voosi vimbe, vandu voosi vimbe,",general_prose
kentrans_3082_swh,swh_Latn,rag_Latn,Ona kale katoto kao,Lola akaana kaavo kala,general_prose
kentrans_2760_swh,swh_Latn,rag_Latn,MALENGE YA ANZEEZE,MAONDO GA ANZEEZE,general_prose
kentrans_1882_swh,swh_Latn,rag_Latn,Pengine alidhani pengine kuku huyo ndiye aliyekuwa akimwona nyumbani.,Haundi yalola engoko yene yila niyo yalulanga hango.,general_prose
kentrans_904_swh,swh_Latn,rag_Latn,Walimshinda na kumcheka,"Va mu lega ni va museka,",general_prose
kentrans_3558_swh,swh_Latn,rag_Latn,"Na atoe shavu lake kwa yule ampigaye, na ajazwe na aibu.","30 A Haane ku uyu u mu kuyanga lusaya lwilwe, yizule amanyego.",general_prose
kentrans_3266_swh,swh_Latn,rag_Latn,“Kwa nini sasa unataka mototo akugawie chakula chake?”,"“Kigiraki kalunu wenyanga umwana akuheku chokulia chiche?""",general_prose
kentrans_3460_swh,swh_Latn,rag_Latn,"Utaileta siku ile uliyoitangaza, Nao watakuwa kama mimi.","Ive u leta lidiku Lya was landidza makuva galyo, navo VA la leng'ana ninze.",general_prose
kentrans_3434_swh,swh_Latn,rag_Latn,Ambayo Bwana amenihuzunisha kwa hayo siku ya hasira yake iwakayo.,Lya Yahova u vereridzeye inze kulidiku lyobutima bwibwe bululu.,general_prose
kentrans_121_swh,swh_Latn,rag_Latn,Awe mume asiyelemewa na usingizi hata kidogo asije akajaribiwa akiwa usingizini.,Ave umusatsa we Tsindolo tsitalega mba kase alagelitswa naagona tsindolo.,general_prose
kentrans_1539_swh,swh_Latn,rag_Latn,Wembe unafanya kazi gani?,Nimiyinziki jolugembe lukolaa?,general_prose
kentrans_2682_swh,swh_Latn,rag_Latn,Waluhya wenzangu ni mimi Lledi.,Valuhya vange ninze Lledi.,general_prose
kentrans_2641_swh,swh_Latn,rag_Latn,Ee! Ukoko.,Ee! Kalondo,general_prose
kentrans_3505_swh,swh_Latn,rag_Latn,Hao watu wote waliokuwa wakipita walimpigia makofi.,15 vosi Ava vitanga va mu kongondera makono.,general_prose
kentrans_2580_swh,swh_Latn,rag_Latn,Nini kile ? -Kidole,Kindiki kira? - Kedete,general_prose
kentrans_1838_swh,swh_Latn,rag_Latn,Shughuli za mtoto mvulana,Miyinzi jo mwana muyai,general_prose
kentrans_3065_swh,swh_Latn,rag_Latn,Pake pako bure.,Aheehe haveeye aheere,general_prose
kentrans_3190_swh,swh_Latn,rag_Latn,Unaona wayo hii?,Ulolaa induvatiru yiyi?,general_prose
kentrans_284_swh,swh_Latn,rag_Latn,Zamani nyota angeingia nyumbani jioni wakipika ugali na kusema.,Kale Eng. eng’ani yingila ku munyumba hamugolova vudiku nivaluga vukima ma avola,general_prose
kentrans_1115_swh,swh_Latn,rag_Latn,"Milele hata daima, utukufu wako tuuone.",Mihiga gyosidza; Ku Ia lola bukumi mwigulu.,general_prose
kentrans_275_swh,swh_Latn,rag_Latn,Akishamaliza hedhi kwa siku 3-6 huwa na fikira nyingi hata katika safari zake za mbali au kwenda kwa watu wengi hakutaka.,Namali kuva mu mweli ku madiku kutula 3-6 avetsa mu tsinganangani tsinyingi kali mutsing’endo tsitsie ihale anaho ukutsia muvandu havaveye vanyingi siyenya mba.,general_prose
luhya_multi_116_multi_swh,swh_Latn,rag_Latn,Mtu yeyote anayelala na mnyama alaaniwe.,"""Omundu yesi yesi okona ne esaang'i alaamwe.""",Conversational
kentrans_645_swh,swh_Latn,rag_Latn,Naupenda msalaba zaidi,"Nda yanza musalaba kase,",general_prose
kentrans_1270_swh,swh_Latn,rag_Latn,Twaimba nyimbo za kukuabudu,Kuleta makuva gokumukuminya.,general_prose
kentrans_110_swh,swh_Latn,rag_Latn,Atawale utawala unaofurahisha nchi na Mungu,Yamihi ilyamiha liyatsitsa ikivala na Nyasaye.,general_prose
kentrans_1172_swh,swh_Latn,rag_Latn,Naja kwako Eh Bwana,Nwami ntsitsa khu ive;,general_prose
kentrans_2689_swh,swh_Latn,rag_Latn,Haa ni mimi kichoma nguo,Haa ninze ingooyi,general_prose
kentrans_150_swh,swh_Latn,rag_Latn,Mama ya mtoto anafaa kuanzia kuzoe mienendo ya mtoto atakayemzaa wakati angali tumboni mwake.,Mama wo mwana adukana atange innan iliva lio mwana walivula nakili munda mwimwe.,general_prose
kentrans_215_swh,swh_Latn,rag_Latn,Jua likichomoza awe amemaliza shughuli hiyo.,Iliuva liturange navo nivaveye ku inzi.,general_prose
kentrans_552_swh,swh_Latn,rag_Latn,5. Kumchapa mjukuu au mkaza mwana.,5. Kukuya mwisukulu naho navizala.,general_prose
kentrans_1380_swh,swh_Latn,rag_Latn,Neema,Tsimbabasi;,general_prose
kentrans_3132_swh,swh_Latn,rag_Latn,Sarah anamuita Susana kwa ishara.,Sara asimaa Susana,general_prose
kentrans_1791_swh,swh_Latn,rag_Latn,Mtoto mara nyingi alichukua jina la baba yake na kumpa mtoto wake jina la baba yake,Mwana halikanyingi yavugulanga lyeta lya ise wa baba weve naye aligulika mwana wewe lyeta lya Ise wewe.,general_prose
kentrans_3319_swh,swh_Latn,rag_Latn,"Amaleki, yeye kufika Sinai kwenyewe kukatetemeka na Benjamini, anafuata katikati Mbele ya","Amaleki; yeye, kuduka Sinai zana kya degera Na Benjamini, a londanga hagati",general_prose
kentrans_3294_swh,swh_Latn,rag_Latn,"Na akawaambia Sisera ,Baraka amekufa","12 Na va volera Sisera,Baraka ma ya kudza.",general_prose
kentrans_369_swh,swh_Latn,rag_Latn,MTU ANATOKA WAPI,MUNDU ATULA HAYI,general_prose
kentrans_1885_swh,swh_Latn,rag_Latn,Sasa atatembea na mizizi na aende kuficha mahali na kisha aje kuzitoa.,Ndi ku alagenda ne miri nayaatse kuvisa ha vundu ma nayatse kutulitsa ho.,general_prose
kentrans_2831_swh,swh_Latn,rag_Latn,Niende niende kupanda,Nzie nzie nzie nzie kumitsa.,general_prose
kentrans_918_swh,swh_Latn,rag_Latn,Tusiwache tena:,Ku ta leka kandi mba:,general_prose
kentrans_2511_swh,swh_Latn,rag_Latn,Hakiogopi mgeni -Kichoma nguo,Kitatitsa mugeni - Ologohe,general_prose
kentrans_3608_swh,swh_Latn,rag_Latn,"Ngozi yao ni nyeusi kuliko makaa, hawajulikani katika njia kuu.","8 Ligondo lyavo li veye limwamu kuvita Amanda, si va manyekananga ku tsinzira.",general_prose
kentrans_3321_swh,swh_Latn,rag_Latn,Kutoka makiru maliwali wa.,Kutwula Makiru avamehanga va,general_prose
kentrans_1458_swh,swh_Latn,rag_Latn,Ukimulika mdudu huyu atatoroka.,Nuumulika ling'ong'oi lirabuluka.,general_prose
kentrans_2702_swh,swh_Latn,rag_Latn,Niliuza blanketi yangu kwa ajili yake.,Chagira ningulitsa mulingeti gwange.,general_prose
kentrans_2515_swh,swh_Latn,rag_Latn,Huku mwamba huku mwamba -Kaburi,"Yiyi ulwanda, yiyi ulwanda - Kirindwa",general_prose
kentrans_843_swh,swh_Latn,rag_Latn,"Za Yesu Mnazareti,","Wa Yesu Munazarene,",general_prose
kentrans_46_swh,swh_Latn,rag_Latn,Maarika au uzao wa mtu hapa duniani,Amakula anaho lwivulu lwo mundu mu lilova linu,general_prose
kentrans_3592_swh,swh_Latn,rag_Latn,"Uwalipe kile wanachostahili, Ee Bwana, kwa yale ambayo mikono yao imetenda.","64 U la ha tunga litunga, o Yahova, kuli miyinzi gya makono gavo.",general_prose
kentrans_2781_swh,swh_Latn,rag_Latn,Mlezi akikataa tupee mama,Muleri nasuye kohe mama.,general_prose
kentrans_3070_swh,swh_Latn,rag_Latn,Aliona eneo kubwa.,Yaalola lunaalo lunene,general_prose
kentrans_443_swh,swh_Latn,rag_Latn,Mke kupeleka maji kwenye chungu au kupika ugali kwa meko ya mama mukwe kama bado hajajifungua mtoto wa kiume,35. Mukali kuhila amazi muchasiongo naho kuluga uvuchima ku mahiga ga navizala weve nakikiri kwivula ho mwana muyai.,general_prose
kentrans_3194_swh,swh_Latn,rag_Latn,Tunda ni zuri.,Litunda liveeye lirahi.,general_prose
kentrans_219_swh,swh_Latn,rag_Latn,Katika chumba cha malazi kumaanisha asihusiane na mkewe kimapenzi anapoenda kutekeleza shughuli hizi.,Ivulili livola ndi avuli kutsia na kugona no mkeere wewe ulwasamula kumiyinzi yigi mba.,general_prose
kentrans_1743_swh,swh_Latn,rag_Latn,Anakula changarao na udongo,Iritsanga tsinzalo halala namalova.,general_prose
kentrans_3692_swh,swh_Latn,rag_Latn,Simba alimfuata mbio lakini hakuweza kumpata.,Isimbi yalonda ku navutswa siyakenyola mba.,general_prose
kentrans_1778_swh,swh_Latn,rag_Latn,Walikuwa wakimwangalia mtoto aliyezaliwa mwili mzima,Vahenzelitsanga mwana wivuliywi mmbiri gwosi.,general_prose
kentrans_2796_swh,swh_Latn,rag_Latn,Niliwapa miti yangu.,Ndavaha tsisaala tsiange.,general_prose
kentrans_3271_swh,swh_Latn,rag_Latn,"Tsunu, Tsunu, Tsunu, Tsunu (Tanakali)","Tsunu, Tsunu, Tsunu, Tsunu,",general_prose
kentrans_3641_swh,swh_Latn,rag_Latn,Tumekuwa yatima waliofiwa na baba.,3 Kuveye avabisandu ava ta lii na vadada.,general_prose
kentrans_333_swh,swh_Latn,rag_Latn,Kilichofuata mama mtoto huyo alifundishwa jinsi ya kuomboleza mwanawe aliyeaga.,Lilonda ku mama wewe yegitswe ILISIOMA umwana uyu nakutsi.,general_prose
kentrans_252_swh,swh_Latn,rag_Latn,"Hamna chochote hata kimoja kinachoweza fannyika bila kingingine kujua, tabia ya mwezi ni sawa na ile ya mwanamke, nao mwezi na mwanamke ni wa ukoo wa karibu sana.","Sikili ho kali kindu kilala ekekoleka vugila kilala nikitamanyi mba, miima jo mieli nijo jiveye mumundu mkali, navo naviko avanene ligali",general_prose
kentrans_355_swh,swh_Latn,rag_Latn,Mungu ameficha vitu tofauti milimani.,Nyasaye yavisa ivindu lugano muvigulu.,general_prose
kentrans_3009_swh,swh_Latn,rag_Latn,Anaona ile sinia moja.,Alolaa luderu lulala lula,general_prose
kentrans_975_swh,swh_Latn,rag_Latn,"Mwana wa Mungu mpendwa,","Mwana wa Nyasaye Muderwa,",general_prose
kentrans_3076_swh,swh_Latn,rag_Latn,Mama analea.,Mama aleraa,general_prose
kentrans_1255_swh,swh_Latn,rag_Latn,"Njoni tumwabudu, njoni tumwabudu","Kwinye ku mu yanza, kwinye ku muyanza",general_prose
kentrans_695_swh,swh_Latn,rag_Latn,ALIVISHWA TAJI YA MIBA,YA VIKWA ITAJI YA MAFWA,general_prose
kentrans_2977_swh,swh_Latn,rag_Latn,Ona lile goti moja,Lola liiru lirala lira.,general_prose
kentrans_3371_swh,swh_Latn,rag_Latn,Kkwa sababu wakuu walitangulia katika Israeli hapo wakaeneza ujumbe kwa sababu watu wako wapeane wenyewe matendo mazuri nay a kupendeza,"2 Kigira avanene avimiri mi Israeli, Ha zaa va la landidza amakuva Kigira avandu ave haana avene gevikolwa vyobulungi vya Ya I nobulaliri,",general_prose
kentrans_1802_swh,swh_Latn,rag_Latn,Katika kukuwa kwa mtoto msichana alikaa karibu na mamake. O;Yatumangwa koleta naho kwanzala muliru mu vatende. Alitumwa kupalia moto kwa jirani.,Mwana mukana muliviruka lilye yalange ahimbi na mama wewe,general_prose
kentrans_1870_swh,swh_Latn,rag_Latn,"Mwanamke alikuwa akimsihi mumewe, “Ujue ugonjwa unakulemea sana, uende kwa mawe.","mundu mukali yamanyanga aniga mundu musatsa, “umanye vulwaye vutsitsanga ni vokoyemberera muno, utsie ku magina.",general_prose
kentrans_1269_swh,swh_Latn,rag_Latn,"O Yeu Mwokozi, twaja kwako leo","Ku Yesu, Omwami, ku lidiku yiri,",general_prose
kentrans_2885_swh,swh_Latn,rag_Latn,"Simba aliposikia alijibu kwa sauti, “Sijambo.”","Lwe Isimba yahulira yahanzuka, “Mirembe"".",general_prose
kentrans_1664_swh,swh_Latn,rag_Latn,Umesoma maneno yapi ?,1Usoomi mang'anaki?,general_prose
kentrans_1321_swh,swh_Latn,rag_Latn,"“Habari njema, nawalwaletea","Na a va va volera, “Ku leta makuva",general_prose
kentrans_2649_swh,swh_Latn,rag_Latn,Piga magoti,Kuba magulu.,general_prose
kentrans_788_swh,swh_Latn,rag_Latn,Maandiko yanasema.,Shitabu shi voola ndi.,general_prose
kentrans_409_swh,swh_Latn,rag_Latn,Vilevile mungu alithani mtu aliyemuumba MKE NA MUME waingoje,Kandi Nyasaye yasuvila umundu wa yalomba UMUSATSA no MUKALI vakilindi.,general_prose
kentrans_1300_swh,swh_Latn,rag_Latn,"Mwokozi, ni Kristo Bwana",Muhonyi Yesu Umwami,general_prose
kentrans_2775_swh,swh_Latn,rag_Latn,Mlezi chukua mtoto.,Muleri koole mwana,general_prose
kentrans_1621_swh,swh_Latn,rag_Latn,Lakini alijua kwamba mamake Anakamuna angali hai.,Navutswa yaamanya vulahi nnya Anakamuna akiri mwoyo.,general_prose
kentrans_2018_swh,swh_Latn,rag_Latn,Tunaposumbukana hapa duniani,Lwa kudambizwangwa hano mulirova,general_prose
kentrans_912_swh,swh_Latn,rag_Latn,Walimsulubisha atufie,Va mmbamba a kudzere,general_prose
kentrans_1668_swh,swh_Latn,rag_Latn,Ni maneno yapi yalikuwa nyuma alikotoka?,5. Nimang'anaki gaali inyima wayaatula?,general_prose
kentrans_1319_swh,swh_Latn,rag_Latn,Walipolinda wanyama wao,Avayi va linda magondi mbudiku.,general_prose
kentrans_1260_swh,swh_Latn,rag_Latn,"Jeshi la mbinguni, imbeni kwa nguvu","Nyee, Yesu. Omwami ku Ia ku cheridza;",general_prose
kentrans_1_swh,swh_Latn,rag_Latn,Hadithi ya ukarimu,Lugano lwo kuhana (a story encouraging benovelence in society),general_prose
kentrans_1549_swh,swh_Latn,rag_Latn,Alifathaika moyoni sana na hilo jini likamsongea likamshika.,Yaahenda mwoyo ligali nogunani yigwo gwisuunda hayaali nigumugumila.,general_prose
kentrans_1496_swh,swh_Latn,rag_Latn,Ikamwagika kwa kidevu.,Gasunduka kukinanwa.,general_prose
kentrans_3668_swh,swh_Latn,rag_Latn,Kwa ajili ya hayo macho yetu hayaoni vyema.,Kigira vindu yivi Tsimoni tsyetu tsi mwami.,general_prose
kentrans_574_swh,swh_Latn,rag_Latn,25. Kuingia nyumbani kwa mtu na uwe na haraka ya kuondoka.,25. Kwingila munyumba yo mundu nukuvita nduli.,general_prose
kentrans_1483_swh,swh_Latn,rag_Latn,Kidevu,Kinanwa,general_prose
kentrans_3204_swh,swh_Latn,rag_Latn,Kondoo wanamfuata Amondo.,Amagondi galondaa Amondo.,general_prose
kentrans_1841_swh,swh_Latn,rag_Latn,Kupakua huku hakukuwa kupakua kutoka kwenye chungu bali kutumwa kwa jirani iwapo wana mboga walizopika wawasaidie wale kwao.,Kwinula yiku si koveye kwinula mu luvindi dave navutswa nu kutumwa wo mutende nivaveye ne tsingutsa tsya vadeki vavahe ku vaatse kuliira mu nyumba mwavo.,general_prose
kentrans_248_swh,swh_Latn,rag_Latn,Naye mwanamke hawezi kushika mimba bila kujamiana na mwanamume.,Naye umundu mukali sia nyala kuhelitsa umwana natagani no mundu musatsa mba.,general_prose
kentrans_424_swh,swh_Latn,rag_Latn,Mtoto akijicha hapo haikuwa rahisi kupatikana,. Mwana ni yivisanga mu si yali anyala kololeka dave.,general_prose
kentrans_1606_swh,swh_Latn,rag_Latn,Mamake aliyaondoa na Anakanani akaingia sebuleni.,Mama weeve yaaveta malala ma Anakanani niyingira muhiiru.,general_prose
kentrans_746_swh,swh_Latn,rag_Latn,Nitamtukuza kabisa.,Nda midzominya munonono,general_prose
kentrans_2331_swh,swh_Latn,rag_Latn,Imani yoye ni Yangu,LISUUVIRA LYOSI NILYANGE,general_prose
kentrans_1070_swh,swh_Latn,rag_Latn,"Baba, mwana, Roho, Mungu mwenye enzi","Nyasaye Yahova, Umutakatifu,",general_prose
kentrans_838_swh,swh_Latn,rag_Latn,Alikuwa mwana wa Mungu.,Ga va Mwana wa Nyasaye.,general_prose
kentrans_176_swh,swh_Latn,rag_Latn,Tukiwa wachanga tulipata wazazi wetu wakiwa na maneno haya,Mulivulwa liange nikuveye avana vakekeke kwanyola avivuli vitu ni vaveye namangana yaga,general_prose
kentrans_279_swh,swh_Latn,rag_Latn,Mila zihusishwazo kwa mwezi uwakao usiku ndizo zilizoko kwa mwanamke.,Imiima jiveye ku mweli guvalanga vudiku nijo ijiveye ku mundu mkali.,general_prose
kentrans_2867_swh,swh_Latn,rag_Latn,Tambiko,Imijilu,general_prose
kentrans_3016_swh,swh_Latn,rag_Latn,Ndio,Yee,general_prose
kentrans_1132_swh,swh_Latn,rag_Latn,"Marafi wetu wote, msamaha kwao wote","Valina vetu vosidza, tsimbabasi tsya voosi.",general_prose
kentrans_1608_swh,swh_Latn,rag_Latn,Mamake alianguka chini pu!,Nnya yaagwa hasi bu!,general_prose
kentrans_2470_swh,swh_Latn,rag_Latn,Tuwe macho tusubiri tukiomba,Kogelihe kulindi na kusale,general_prose
kentrans_417_swh,swh_Latn,rag_Latn,Viongozi walienda vijijini na kuwasanya watoto waliokuwa wanazurura na kuwapeleka wasome.,Chavamanya vakola avami vagendanga ku migitsi ni vadoola avana vavenyanga vahile mu lisoma.,general_prose
kentrans_2524_swh,swh_Latn,rag_Latn,"Ng,ombe za baba zinalala mkiwa zikiwa nje -Viazi vitamu",Tsing'ombe tsia baba tsigona nemikira ichova - Amabwoni Ngoboo!,general_prose
kentrans_218_swh,swh_Latn,rag_Latn,Matabibu na wa kubariki walipokuwa wakienda kufanya shughuli zao hawakuruhusiwa kuingia katika chumba cha malazi.,Avavidi yava navasaali nivamanyanga vatsitsa kukola mivinzi javo jovuvidi hay kusaalisa vali nivagaywa vavuli kutsia IVULILI.,general_prose
kentrans_1588_swh,swh_Latn,rag_Latn,1.Ni hadithi ipi uliyoisoma?,1. Niluganoki usomi?,general_prose
kentrans_2931_swh,swh_Latn,rag_Latn,"Muhonja, Muhonja, Muhonja, Muhonja natokakuchunga Muonja mifugo wote Muhonja mifugo wa kondoo Muhonja mifugo wa ng’ombe Muhonja nifungulie Muhonja","Muhonja,Muhonja, Muhonja, Muhonja Ndula kwaya Muhonja Vyayo vyosi Muhonja Vya magondi Muhonja vye tsiang’ombe Muhonja tsigulira Muhonja",general_prose
kentrans_3202_swh,swh_Latn,rag_Latn,Asikari hukalia nyumba ya kumbikumbi ashikapo zamu kutunza mimea mtoni.,Musikaali yikalaa kukituunda naalinda vidundu mukivanda.,general_prose
kentrans_2501_swh,swh_Latn,rag_Latn,Nina mzungu wangu hasimami akisimama ni kifo -Moyo,"Mbeye no musungu wange asingira mba, nasingiye nerikutsa - Umwoyo",general_prose
kentrans_3653_swh,swh_Latn,rag_Latn,Kwa sababu ya upanga wa nyikani.,Kigira kivavi kyomwigendanyama.,general_prose
luhya_multi_25_multi_swh,swh_Latn,rag_Latn,"Muda huo mimi nilimuagiza yote ambayo tunawapa mababu zenu Abarahamu,Isaaka na Yakobo mnastahili kufanya.","' Siise esio ese namulaka koosi niko khua bakuuka benywe Aburahamu, Isaaka ne Yakobo mukhoyela khukhola.",Conversational
kentrans_737_swh,swh_Latn,rag_Latn,"Yesu, Yesu, Yesu.","Yesu, Yesu, Yesu.",general_prose
kentrans_450_swh,swh_Latn,rag_Latn,Mke kuchukua [ ] ya mwanaume,42. Mukali kuvugula muhizu gwu musatsa.,general_prose
luhya_multi_131_multi_swh,swh_Latn,rag_Latn,"""Mola ampokee mahali pema""","""Wele khabhumbi amwakanile abhundu alayi""",Conversational
kentrans_1517_swh,swh_Latn,rag_Latn,Bei ya wembe ni nini?,Lugembe luveeye navuguliki?,general_prose
kentrans_815_swh,swh_Latn,rag_Latn,Anataka nilinde,Yenyanga inze kulinda,general_prose
kentrans_434_swh,swh_Latn,rag_Latn,Msichana ambaye amepoteza ubikira kabla ya ndoa kwenda unya goni,26. Mukana wavula kwilinda kusingira ku kesero.,general_prose
kentrans_998_swh,swh_Latn,rag_Latn,Zashinda dhambi zetu zote.,Tsivita bwoni bwetu bwosi.,general_prose
kentrans_372_swh,swh_Latn,rag_Latn,Mwanamke huzaa ama kupata mimba akisha ona hedhi kasha huzaa watoto jinsi vile mwezi hujaa nyota.,Mkali yivula naho ahelitsa natula mu mweli mayivula avana kuli mweli kandi gwivula Tsing’ereng’ani.,general_prose
kentrans_3126_swh,swh_Latn,rag_Latn,Hii ni ……………. Kubwa.,Yiri nelifedete linene,general_prose
kentrans_2336_swh,swh_Latn,rag_Latn,Imani yote ni yangu,"Lisuuviridza lyosi ni lyange,",general_prose
kentrans_1689_swh,swh_Latn,rag_Latn,Hakuna mtu aliyetaka kupigana na Goliathi kwa sababu yaukubwa wake.,Goliathi yaali netsingulu ligali siyaali numundu yena kutsia kulwaana naye.,general_prose
kentrans_620_swh,swh_Latn,rag_Latn,Ulisoma hadithi ya msalaba?,Wa soma lugano Iwo Musala?,general_prose
kentrans_1867_swh,swh_Latn,rag_Latn,Alikuwa mtu aliyeishi katika jamii pana hiyo na mara nyingi aliwajua watu wengi waliotaka kusaidiwa.,Yalange mundu omenyi mu losoma zana hali kanyingi yali niyamanya avandu avanyingi avali vanyala live avalagule.,general_prose
kentrans_2513_swh,swh_Latn,rag_Latn,Nikiingia kwa nyumba yangu sitoki ndani Mfu,Ninzingiye mu inyumba yange ndulamu mba - Mukutsu,general_prose
kentrans_2310_swh,swh_Latn,rag_Latn,Tembea kama mtu mwerevu,Ogende kuli mundu wovogeli,general_prose
kentrans_1310_swh,swh_Latn,rag_Latn,KUZALIWA KWA YESU,LIVULWA LYA YESU,general_prose
kentrans_1198_swh,swh_Latn,rag_Latn,Atafika kuweka huru,A Ia duuka Kubobolola,general_prose
kentrans_247_swh,swh_Latn,rag_Latn,“ Mwezi” ndio aende kushika mimba.,“MWELI” ku atsie kuhelitsa.,general_prose
kentrans_506_swh,swh_Latn,rag_Latn,Walikuwawakimaliza madeni yake.,Vavoola amagovi gege.,general_prose
kentrans_3093_swh,swh_Latn,rag_Latn,Mahindi,amaduuma,general_prose
kentrans_1839_swh,swh_Latn,rag_Latn,Mtoto wa kiume katika kukua kwake alianza kumfuata babake malishoni.,Mwana muyai mu liviruka lilye yatanganga kolonda ise mu chayo.,general_prose
kentrans_2811_swh,swh_Latn,rag_Latn,Lala mtoto wa baba.,Omwana wa baba gona,general_prose
kentrans_3273_swh,swh_Latn,rag_Latn,Pamoja wanaishi kwa amani na upendo.,Vamenya ne mirembe nu vusangali.,general_prose
kentrans_1895_swh,swh_Latn,rag_Latn,Wakalete mbegu ya mahindi meupe tunayoyaona siku hizi.,Valeta imwu yamaduma malavu kuli kugalolanga amadiku gano.,general_prose
kentrans_3041_swh,swh_Latn,rag_Latn,Wameona ile yao.,Vaaloli agaavo gala,general_prose
kentrans_565_swh,swh_Latn,rag_Latn,Umwone mgonjwa kwanza kabla ya mfu.,utánge kolola mulwaye ku inyima utsie kolola mukuzu.,general_prose
kentrans_2416_swh,swh_Latn,rag_Latn,Tubu usamehewe,Weyame ulasamefwa.,general_prose
kentrans_1950_swh,swh_Latn,rag_Latn,Mchezo huu ulichezwa kwa watoto walio na umri wa kuanzia miaka kumi hadi kumi na nne,Kutula ku mihiga likomi kuduka ku mihiga makomi gane mu vandu vali no vulamu vulahi.,general_prose
kentrans_1089_swh,swh_Latn,rag_Latn,Mwumba wa viumbe vyote,"Wa lomba vindu vyosi kale, ive,",general_prose
kentrans_1513_swh,swh_Latn,rag_Latn,Mzee hutembea na bakora,Musakulu yediira imbiimbu.,general_prose
kentrans_1819_swh,swh_Latn,rag_Latn,Aliitwa Mudiri na aliwafunza jinsi ya kujitunza,Vamulanganga MUDIRI. MUDIRI yali niye unyala kuvigitsa kuli vanyala kulinda amakalaga gavo zana yago.,general_prose
kentrans_3161_swh,swh_Latn,rag_Latn,Futa hesabu,Siisulula isaabu,general_prose
kentrans_1466_swh,swh_Latn,rag_Latn,Mtu mwoga hapendi kuona nyoka.,Mundu mti siyenyaa kulola enzoka.,general_prose
kentrans_2936_swh,swh_Latn,rag_Latn,Agulakiraka alirudi akapata damu,Agulakiraka yatsa nanyola masahi,general_prose
kentrans_486_swh,swh_Latn,rag_Latn,"""Ndemeye, Ndemeye”","“Ndemeye a ndemeye”,",general_prose
kentrans_2040_swh,swh_Latn,rag_Latn,Msalabani Yesu alisulubiwa,Kumsalaba Yesu yavabwa,general_prose
luhya_multi_117_multi_swh,swh_Latn,rag_Latn,Mtu yeyote anayelala na mkwe wake alaaniwe.,"""Omundu yesi yesi okona ne masalaawe alaamwe.",Conversational
kentrans_259_swh,swh_Latn,rag_Latn,Wajukuu na vitukuu ndio muwaonao angaza chini usiku wakati kuna giza.,Visukulu ne visukululwi nivyo ivyamulola hasi vudiku mu ing'inga ye kisundi.,general_prose
kentrans_1850_swh,swh_Latn,rag_Latn,Wakati mwingine wasichana wakikua wangechukua wavulana wao na kwenda nao katika chumba chao cha malazi.,Hali kanyingi avakana vaduki vavugula avana vavo vayai vatula navo mu nyumba vatsia navo mu chavogono chavo.,general_prose
kentrans_1755_swh,swh_Latn,rag_Latn,KUZALIWA,LIVULWA,general_prose
kentrans_1032_swh,swh_Latn,rag_Latn,MSALABANI ALIPOFIA,KHU MUSALABA KHU GA FWIRA,general_prose
kentrans_3182_swh,swh_Latn,rag_Latn,Jambo hili lilisababisha huzuni nyingi duniani,Line liretaa vuveereri vunene muno mukivala,general_prose
kentrans_2778_swh,swh_Latn,rag_Latn,La hasha!naenda kwetu.,Awa! Nzizanga witu.,general_prose
